,ID,TM,ME,PA,AE,SS
5132,0180,00,00,01,T,66.0
5133,0180,00,00,02,T,46.0
5134,0180,00,00,03,T,28.0
5135,0180,00,00,04,T,10.0
5136,0180,00,01,00,T,70.0
5137,0180,00,01,01,T,54.0
5138,0180,00,01,02,T,38.0
5139,0180,00,01,03,T,18.0
5140,0180,00,01,04,T,10.0
5141,0180,00,10,00,T,37.5
5142,0180,00,11,00,T,74.0
5143,0180,00,02,00,T,69.0
5144,0180,00,02,01,T,60.0
5145,0180,00,02,02,T,44.0
5146,0180,00,02,03,T,30.0
5147,0180,00,02,04,T,16.0
5148,0180,00,03,01,T,22.0
5149,0180,00,03,02,T,6.0
5150,0180,00,03,03,T,2.0
5151,0180,00,03,04,T,2.0
5152,0180,00,04,00,T,54.0
5153,0180,00,04,01,T,32.0
5154,0180,00,04,02,T,24.0
5155,0180,00,06,00,T,12.0
5156,0180,00,07,00,T,14.0
5157,0180,00,07,01,T,16.0
5158,0180,00,08,01,T,16.0
5159,0180,00,09,00,T,44.0
5160,0180,00,09,01,T,14.0
5161,0180,00,09,02,T,12.0
5162,0180,00,09,03,T,24.0
5163,0180,00,09,04,T,18.0
5164,0180,00,09,05,T,10.0
5165,0181,00,00,00,T,84.0
5166,0181,00,00,01,T,70.0
5167,0181,00,00,02,T,62.0
5168,0181,00,00,03,T,38.0
5169,0181,00,00,04,T,20.0
5170,0181,00,01,00,T,72.0
5171,0181,00,01,01,T,62.0
5172,0181,00,01,02,T,46.0
5173,0181,00,01,03,T,28.0
5174,0181,00,01,04,T,14.0
5175,0181,00,11,00,T,81.0
5176,0181,00,02,00,T,78.0
5177,0181,00,02,01,T,58.0
5178,0181,00,02,02,T,48.0
5179,0181,00,02,03,T,34.0
5180,0181,00,02,04,T,20.0
5181,0181,00,04,01,T,28.0
5182,0181,00,06,00,T,16.0
5183,0181,00,09,01,T,18.0
5184,0181,00,09,02,T,12.0
5185,0181,00,09,05,T,8.0
5186,0182,00,01,00,T,76.0
5187,0182,00,01,01,T,66.0
5188,0182,00,01,02,T,48.0
5189,0182,00,01,03,T,28.0
5190,0182,00,01,04,T,18.0
5191,0182,00,11,00,T,79.0
5192,0182,00,02,01,T,68.0
5193,0182,00,02,02,T,54.0
5194,0182,00,02,03,T,38.0
5195,0182,00,02,04,T,26.0
5196,0182,00,06,00,T,16.0
5197,0182,00,09,02,T,14.0
5198,0183,00,01,00,T,77.0
5199,0183,00,01,01,T,56.0
5200,0183,00,01,02,T,42.0
5201,0183,00,01,03,T,22.0
5202,0183,00,01,04,T,14.0
5203,0183,00,11,00,T,73.0
5204,0183,00,02,00,T,74.0
5205,0183,00,02,01,T,58.0
5206,0183,00,02,02,T,42.0
5207,0183,00,02,03,T,26.0
5208,0183,00,02,04,T,20.0
5209,0183,00,03,03,T,4.0
5210,0183,00,03,04,T,2.0
5211,0183,00,05,00,T,24.0
5212,0183,00,06,00,T,14.0
5213,0183,00,07,00,T,12.0
5214,0183,00,08,01,T,14.0
5215,0183,00,09,02,T,12.0
5216,0184,00,00,00,T,87.0
5217,0184,00,00,01,T,71.0
5218,0184,00,00,02,T,56.0
5219,0184,00,00,03,T,38.0
5220,0184,00,00,04,T,16.0
5221,0184,00,01,00,T,68.0
5222,0184,00,01,01,T,58.0
5223,0184,00,01,02,T,40.0
5224,0184,00,01,03,T,20.0
5225,0184,00,01,04,T,12.0
5226,0184,00,11,00,T,78.0
5227,0184,00,02,00,T,75.0
5228,0184,00,02,01,T,58.0
5229,0184,00,02,02,T,44.0
5230,0184,00,02,03,T,32.0
5231,0184,00,02,04,T,24.0
5232,0184,00,03,01,T,30.0
5233,0184,00,03,02,T,18.0
5234,0184,00,03,03,T,8.0
5235,0184,00,03,04,T,0.0
5236,0184,00,06,00,T,14.0
5237,0184,00,07,00,T,14.0
5238,0184,00,08,01,T,16.0
5239,0184,00,09,01,T,12.0
5240,0184,00,09,02,T,8.0
5241,0184,00,09,04,T,18.0
5242,0184,00,09,05,T,12.0
5243,0185,00,00,00,T,83.0
5244,0185,00,00,01,T,64.0
5245,0185,00,00,02,T,46.0
5246,0185,00,00,03,T,26.0
5247,0185,00,00,04,T,14.0
5248,0185,00,01,00,T,72.0
5249,0185,00,01,01,T,56.0
5250,0185,00,01,02,T,38.0
5251,0185,00,01,03,T,22.0
5252,0185,00,01,04,T,14.0
5253,0185,00,11,00,T,77.0
5254,0185,00,02,00,T,70.0
5255,0185,00,02,01,T,54.0
5256,0185,00,02,02,T,40.0
5257,0185,00,02,03,T,28.0
5258,0185,00,02,04,T,22.0
5259,0185,00,03,00,T,48.0
5260,0185,00,03,01,T,42.0
5261,0185,00,03,02,T,16.0
5262,0185,00,03,03,T,6.0
5263,0185,00,03,04,T,0.0
5264,0185,00,04,00,T,46.0
5265,0185,00,04,01,T,34.0
5266,0185,00,04,02,T,26.0
5267,0185,00,05,00,T,16.0
5268,0185,00,06,00,T,12.0
5269,0185,00,06,02,T,30.0
5270,0185,00,07,00,T,16.0
5271,0185,00,07,01,T,16.0
5272,0185,00,08,01,T,14.0
5273,0185,00,09,00,T,52.0
5274,0185,00,09,01,T,16.0
5275,0185,00,09,02,T,10.0
5276,0185,00,09,03,T,32.0
5277,0185,00,09,04,T,20.0
5278,0185,00,09,05,T,12.0
5279,0186,00,00,00,T,83.0
5280,0186,00,00,01,T,66.0
5281,0186,00,00,02,T,44.0
5282,0186,00,00,03,T,26.0
5283,0186,00,00,04,T,16.0
5284,0186,00,01,00,T,69.0
5285,0186,00,01,01,T,50.0
5286,0186,00,01,02,T,32.0
5287,0186,00,01,03,T,20.0
5288,0186,00,01,04,T,12.0
5289,0186,00,10,00,T,40.0
5290,0186,00,11,00,T,79.0
5291,0186,00,02,00,T,72.0
5292,0186,00,02,01,T,52.0
5293,0186,00,02,02,T,38.0
5294,0186,00,02,03,T,28.0
5295,0186,00,02,04,T,18.0
5296,0186,00,03,00,T,54.0
5297,0186,00,03,01,T,48.0
5298,0186,00,03,02,T,34.0
5299,0186,00,03,03,T,18.0
5300,0186,00,03,04,T,10.0
5301,0186,00,04,00,T,46.0
5302,0186,00,04,01,T,36.0
5303,0186,00,04,02,T,22.0
5304,0186,00,05,00,T,22.0
5305,0186,00,06,00,T,16.0
5306,0186,00,06,02,T,34.0
5307,0186,00,07,00,T,18.0
5308,0186,00,07,01,T,20.0
5309,0186,00,08,01,T,16.0
5310,0186,00,09,00,T,34.0
5311,0186,00,09,01,T,20.0
5312,0186,00,09,02,T,12.0
5313,0186,00,09,03,T,20.0
5314,0186,00,09,04,T,16.0
5315,0186,00,09,05,T,12.0
5316,0187,00,00,00,T,87.0
5317,0187,00,00,01,T,62.0
5318,0187,00,00,02,T,54.0
5319,0187,00,00,03,T,36.0
5320,0187,00,00,04,T,22.0
5321,0187,00,01,00,T,74.0
5322,0187,00,01,01,T,60.0
5323,0187,00,01,02,T,40.0
5324,0187,00,01,03,T,22.0
5325,0187,00,01,04,T,12.0
5326,0187,00,10,00,T,32.5
5327,0187,00,11,00,T,81.0
5328,0187,00,02,00,T,78.0
5329,0187,00,02,01,T,60.0
5330,0187,00,02,02,T,40.0
5331,0187,00,02,03,T,28.0
5332,0187,00,02,04,T,18.0
5333,0187,00,03,00,T,52.0
5334,0187,00,03,01,T,48.0
5335,0187,00,03,02,T,26.0
5336,0187,00,04,00,T,46.0
5337,0187,00,04,01,T,30.0
5338,0187,00,04,02,T,24.0
5339,0187,00,06,00,T,16.0
5340,0187,00,09,00,T,46.0
5341,0187,00,09,01,T,16.0
5342,0187,00,09,02,T,12.0
5343,0187,00,09,03,T,36.0
5344,0187,00,09,04,T,14.0
5345,0187,00,09,05,T,6.0
5346,0188,00,00,00,T,87.0
5347,0188,00,00,01,T,68.0
5348,0188,00,00,02,T,50.0
5349,0188,00,00,03,T,28.0
5350,0188,00,00,04,T,14.0
5351,0188,00,01,00,T,74.0
5352,0188,00,01,01,T,58.0
5353,0188,00,01,02,T,40.0
5354,0188,00,01,03,T,22.0
5355,0188,00,01,04,T,12.0
5356,0188,00,10,00,T,35.0
5357,0188,00,11,00,T,79.0
5358,0188,00,02,00,T,75.0
5359,0188,00,02,01,T,58.0
5360,0188,00,02,02,T,42.0
5361,0188,00,02,03,T,26.0
5362,0188,00,02,04,T,16.0
5363,0188,00,03,00,T,52.0
5364,0188,00,03,01,T,44.0
5365,0188,00,03,02,T,34.0
5366,0188,00,03,03,T,18.0
5367,0188,00,03,04,T,4.0
5368,0188,00,04,00,T,56.0
5369,0188,00,04,01,T,48.0
5370,0188,00,04,02,T,26.0
5371,0188,00,06,00,T,16.0
5372,0188,00,06,01,T,46.0
5373,0188,00,06,02,T,36.0
5374,0188,00,07,01,T,20.0
5375,0188,00,08,00,T,28.0
5376,0188,00,09,00,T,48.0
5377,0188,00,09,01,T,32.0
5378,0188,00,09,02,T,14.0
5379,0188,00,09,03,T,30.0
5380,0188,00,09,04,T,18.0
5381,0188,00,09,05,T,8.0
5382,0189,00,00,00,T,88.0
5383,0189,00,00,01,T,74.0
5384,0189,00,00,02,T,54.0
5385,0189,00,00,03,T,38.0
5386,0189,00,00,04,T,18.0
5387,0189,00,01,00,T,78.0
5388,0189,00,01,01,T,64.0
5389,0189,00,01,02,T,44.0
5390,0189,00,01,03,T,30.0
5391,0189,00,01,04,T,18.0
5392,0189,00,10,00,T,40.0
5393,0189,00,11,00,T,81.0
5394,0189,00,02,00,T,72.0
5395,0189,00,02,01,T,58.0
5396,0189,00,02,02,T,42.0
5397,0189,00,02,03,T,32.0
5398,0189,00,02,04,T,24.0
5399,0189,00,03,03,T,6.0
5400,0189,00,03,04,T,0.0
5401,0189,00,04,00,T,50.0
5402,0189,00,04,01,T,28.0
5403,0189,00,04,02,T,26.0
5404,0189,00,09,00,T,24.0
5405,0189,00,09,01,T,16.0
5406,0189,00,09,02,T,12.0
5407,0189,00,09,03,T,24.0
5408,0189,00,09,04,T,18.0
5409,0189,00,09,05,T,14.0
5410,0190,00,00,00,T,82.0
5411,0190,00,00,01,T,60.0
5412,0190,00,00,02,T,44.0
5413,0190,00,00,03,T,30.0
5414,0190,00,00,04,T,16.0
5415,0190,00,01,00,T,66.0
5416,0190,00,01,01,T,58.0
5417,0190,00,01,02,T,42.0
5418,0190,00,01,03,T,24.0
5419,0190,00,01,04,T,14.0
5420,0190,00,10,00,T,35.0
5421,0190,00,11,00,T,76.0
5422,0190,00,02,00,T,69.0
5423,0190,00,02,01,T,52.0
5424,0190,00,02,02,T,38.0
5425,0190,00,02,03,T,26.0
5426,0190,00,02,04,T,28.0
5427,0190,00,03,00,T,54.0
5428,0190,00,03,01,T,46.0
5429,0190,00,03,02,T,30.0
5430,0190,00,03,03,T,20.0
5431,0190,00,03,04,T,12.0
5432,0190,00,04,00,T,38.0
5433,0190,00,04,01,T,34.0
5434,0190,00,04,02,T,24.0
5435,0190,00,05,00,T,20.0
5436,0190,00,06,00,T,14.0
5437,0190,00,06,02,T,24.0
5438,0190,00,07,00,T,14.0
5439,0190,00,07,01,T,18.0
5440,0190,00,08,01,T,14.0
5441,0190,00,09,00,T,26.0
5442,0190,00,09,01,T,16.0
5443,0190,00,09,02,T,14.0
5444,0190,00,09,03,T,22.0
5445,0190,00,09,04,T,18.0
5446,0190,00,09,05,T,10.0
5447,0191,00,00,00,T,81.0
5448,0191,00,00,01,T,72.0
5449,0191,00,00,02,T,46.0
5450,0191,00,00,03,T,34.0
5451,0191,00,00,04,T,16.0
5452,0191,00,01,00,T,74.0
5453,0191,00,01,01,T,52.0
5454,0191,00,01,02,T,32.0
5455,0191,00,01,03,T,22.0
5456,0191,00,01,04,T,8.0
5457,0191,00,10,00,T,32.5
5458,0191,00,11,00,T,79.0
5459,0191,00,02,00,T,72.0
5460,0191,00,02,01,T,54.0
5461,0191,00,02,02,T,40.0
5462,0191,00,02,03,T,30.0
5463,0191,00,02,04,T,22.0
5464,0191,00,03,00,T,54.0
5465,0191,00,03,01,T,52.0
5466,0191,00,03,02,T,36.0
5467,0191,00,03,03,T,16.0
5468,0191,00,03,04,T,4.0
5469,0191,00,04,00,T,60.0
5470,0191,00,04,01,T,40.0
5471,0191,00,04,02,T,24.0
5472,0191,00,05,00,T,22.0
5473,0191,00,06,00,T,14.0
5474,0191,00,06,01,T,67.0
5475,0191,00,06,02,T,42.0
5476,0191,00,07,00,T,18.0
5477,0191,00,07,01,T,18.0
5478,0191,00,08,00,T,28.0
5479,0191,00,08,01,T,14.0
5480,0191,00,09,00,T,28.0
5481,0191,00,09,01,T,14.0
5482,0191,00,09,02,T,12.0
5483,0191,00,09,03,T,24.0
5484,0191,00,09,04,T,18.0
5485,0191,00,09,05,T,8.0
5486,0192,00,00,00,T,82.0
5487,0192,00,00,01,T,60.0
5488,0192,00,00,02,T,46.0
5489,0192,00,00,03,T,20.0
5490,0192,00,00,04,T,10.0
5491,0192,00,01,00,T,62.0
5492,0192,00,01,01,T,50.0
5493,0192,00,01,02,T,36.0
5494,0192,00,01,03,T,18.0
5495,0192,00,01,04,T,10.0
5496,0192,00,10,00,T,35.0
5497,0192,00,11,00,T,83.0
5498,0192,00,02,00,T,74.0
5499,0192,00,02,01,T,56.0
5500,0192,00,02,02,T,40.0
5501,0192,00,02,03,T,26.0
5502,0192,00,02,04,T,18.0
5503,0192,00,03,03,T,4.0
5504,0192,00,03,04,T,0.0
5505,0192,00,04,00,T,36.0
5506,0192,00,04,01,T,28.0
5507,0192,00,04,02,T,24.0
5508,0192,00,06,00,T,18.0
5509,0192,00,08,01,T,14.0
5510,0192,00,09,00,T,32.0
5511,0192,00,09,01,T,14.0
5512,0192,00,09,02,T,10.0
5513,0192,00,09,03,T,24.0
5514,0192,00,09,04,T,16.0
5515,0192,00,09,05,T,8.0
5516,0193,00,00,04,T,8.0
5517,0193,00,01,00,T,78.0
5518,0193,00,01,01,T,70.0
5519,0193,00,01,02,T,44.0
5520,0193,00,01,03,T,22.0
5521,0193,00,01,04,T,8.0
5522,0193,00,11,00,T,80.0
5523,0193,00,02,00,T,73.0
5524,0193,00,02,01,T,64.0
5525,0193,00,02,02,T,56.0
5526,0193,00,02,03,T,38.0
5527,0193,00,02,04,T,30.0
5528,0193,00,03,03,T,4.0
5529,0193,00,03,04,T,0.0
5530,0193,00,06,00,T,14.0
5531,0193,00,09,01,T,18.0
5532,0193,00,09,02,T,12.0
5533,0193,00,09,03,T,24.0
5534,0193,00,09,04,T,20.0
5535,0193,00,09,05,T,12.0
5536,0194,00,00,00,T,86.0
5537,0194,00,00,01,T,72.0
5538,0194,00,00,02,T,52.0
5539,0194,00,00,03,T,34.0
5540,0194,00,00,04,T,18.0
5541,0194,00,01,00,T,74.0
5542,0194,00,01,01,T,64.0
5543,0194,00,01,02,T,44.0
5544,0194,00,01,03,T,28.0
5545,0194,00,01,04,T,16.0
5546,0194,00,10,00,T,35.0
5547,0194,00,11,00,T,78.0
5548,0194,00,02,00,T,73.0
5549,0194,00,02,01,T,58.0
5550,0194,00,02,02,T,42.0
5551,0194,00,02,03,T,28.0
5552,0194,00,02,04,T,20.0
5553,0194,00,03,00,T,52.0
5554,0194,00,03,01,T,56.0
5555,0194,00,03,02,T,30.0
5556,0194,00,03,03,T,14.0
5557,0194,00,03,04,T,6.0
5558,0194,00,04,00,T,50.0
5559,0194,00,04,01,T,34.0
5560,0194,00,04,02,T,24.0
5561,0194,00,05,00,T,20.0
5562,0194,00,06,00,T,14.0
5563,0194,00,07,00,T,16.0
5564,0194,00,07,01,T,16.0
5565,0194,00,08,01,T,16.0
5566,0194,00,09,00,T,52.0
5567,0194,00,09,01,T,22.0
5568,0194,00,09,02,T,14.0
5569,0194,00,09,03,T,44.0
5570,0194,00,09,04,T,30.0
5571,0194,00,09,05,T,8.0
5572,0195,00,00,00,T,87.0
5573,0195,00,00,01,T,72.0
5574,0195,00,00,02,T,58.0
5575,0195,00,00,03,T,40.0
5576,0195,00,00,04,T,20.0
5577,0195,00,01,00,T,68.0
5578,0195,00,01,01,T,64.0
5579,0195,00,01,02,T,42.0
5580,0195,00,01,03,T,24.0
5581,0195,00,01,04,T,16.0
5582,0195,00,11,00,T,85.0
5583,0195,00,02,00,T,78.0
5584,0195,00,02,01,T,64.0
5585,0195,00,02,02,T,50.0
5586,0195,00,02,03,T,32.0
5587,0195,00,02,04,T,22.0
5588,0195,00,03,02,T,14.0
5589,0195,00,03,03,T,10.0
5590,0195,00,03,04,T,6.0
5591,0195,00,06,00,T,16.0
5592,0195,00,07,01,T,20.0
5593,0195,00,09,01,T,18.0
5594,0195,00,09,02,T,12.0
5595,0195,00,09,04,T,20.0
5596,0195,00,09,05,T,12.0
5597,0196,00,00,00,T,82.0
5598,0196,00,00,01,T,62.0
5599,0196,00,00,02,T,44.0
5600,0196,00,00,03,T,26.0
5601,0196,00,01,00,T,70.0
5602,0196,00,01,01,T,50.0
5603,0196,00,01,02,T,30.0
5604,0196,00,01,03,T,18.0
5605,0196,00,01,04,T,8.0
5606,0196,00,11,00,T,76.0
5607,0196,00,02,00,T,71.0
5608,0196,00,02,01,T,56.0
5609,0196,00,02,02,T,42.0
5610,0196,00,02,03,T,28.0
5611,0196,00,02,04,T,20.0
5612,0196,00,03,03,T,6.0
5613,0196,00,03,04,T,2.0
5614,0196,00,04,01,T,30.0
5615,0196,00,04,02,T,26.0
5616,0196,00,06,00,T,16.0
5617,0196,00,07,00,T,16.0
5618,0196,00,08,01,T,14.0
5619,0196,00,09,01,T,16.0
5620,0196,00,09,02,T,8.0
5621,0196,00,09,03,T,20.0
5622,0196,00,09,04,T,18.0
5623,0196,00,09,05,T,10.0
5624,0197,00,01,01,T,76.0
5625,0197,00,01,02,T,54.0
5626,0197,00,01,03,T,34.0
5627,0197,00,01,04,T,22.0
5628,0197,00,11,00,T,80.0
5629,0197,00,02,01,T,62.0
5630,0197,00,02,02,T,46.0
5631,0197,00,02,03,T,32.0
5632,0197,00,02,04,T,24.0
5633,0197,00,06,00,T,14.0
5634,0197,00,08,01,T,14.0
5635,0197,00,09,05,T,10.0
5636,0198,00,01,00,T,75.0
5637,0198,00,01,01,T,60.0
5638,0198,00,01,02,T,40.0
5639,0198,00,01,03,T,24.0
5640,0198,00,01,04,T,12.0
5641,0198,00,10,00,T,35.0
5642,0198,00,11,00,T,84.0
5643,0198,00,02,00,T,71.0
5644,0198,00,02,01,T,62.0
5645,0198,00,02,02,T,50.0
5646,0198,00,02,03,T,32.5
5647,0198,00,02,04,T,26.0
5648,0198,00,03,04,T,2.0
5649,0198,00,06,00,T,14.0
5650,0198,00,08,01,T,17.5
5651,0198,00,09,02,T,16.0
5652,0198,00,09,05,T,10.0
5653,0199,00,00,00,T,82.0
5654,0199,00,00,01,T,62.5
5655,0199,00,00,02,T,50.0
5656,0199,00,00,03,T,32.0
5657,0199,00,00,04,T,20.0
5658,0199,00,01,00,T,62.5
5659,0199,00,01,01,T,58.0
5660,0199,00,01,02,T,38.0
5661,0199,00,01,03,T,22.5
5662,0199,00,01,04,T,12.0
5663,0199,00,10,00,T,30.0
5664,0199,00,11,00,T,76.0
5665,0199,00,02,00,T,72.0
5666,0199,00,02,01,T,54.0
5667,0199,00,02,02,T,42.5
5668,0199,00,02,03,T,30.0
5669,0199,00,02,04,T,22.0
5670,0199,00,03,02,T,15.0
5671,0199,00,03,03,T,2.0
5672,0199,00,03,04,T,0.0
5673,0199,00,04,00,T,30.0
5674,0199,00,04,01,T,22.0
5675,0199,00,04,02,T,22.0
5676,0199,00,06,00,T,14.0
5677,0199,00,07,00,T,14.0
5678,0199,00,07,01,T,18.0
5679,0199,00,08,01,T,14.0
5680,0199,00,09,01,T,14.0
5681,0199,00,09,02,T,10.0
5682,0199,00,09,04,T,16.0
5683,0199,00,09,05,T,8.0
5684,0200,00,00,00,T,88.0
5685,0200,00,00,01,T,62.0
5686,0200,00,00,02,T,48.0
5687,0200,00,00,03,T,30.0
5688,0200,00,00,04,T,18.0
5689,0200,00,01,00,T,70.0
5690,0200,00,01,01,T,52.0
5691,0200,00,01,02,T,32.0
5692,0200,00,01,03,T,18.0
5693,0200,00,01,04,T,10.0
5694,0200,00,10,00,T,37.5
5695,0200,00,11,00,T,79.0
5696,0200,00,02,00,T,74.0
5697,0200,00,02,01,T,56.0
5698,0200,00,02,02,T,44.0
5699,0200,00,02,03,T,26.0
5700,0200,00,02,04,T,18.0
5701,0200,00,03,00,T,48.0
5702,0200,00,03,01,T,42.0
5703,0200,00,03,02,T,30.0
5704,0200,00,03,03,T,14.0
5705,0200,00,03,04,T,8.0
5706,0200,00,04,00,T,54.0
5707,0200,00,04,01,T,46.0
5708,0200,00,04,02,T,30.0
5709,0200,00,05,00,T,22.0
5710,0200,00,06,00,T,16.0
5711,0200,00,06,02,T,30.0
5712,0200,00,07,00,T,16.0
5713,0200,00,07,01,T,18.0
5714,0200,00,08,00,T,24.0
5715,0200,00,08,01,T,16.0
5716,0200,00,09,00,T,24.0
5717,0200,00,09,01,T,16.0
5718,0200,00,09,02,T,12.0
5719,0200,00,09,03,T,46.0
5720,0200,00,09,04,T,22.0
5721,0200,00,09,05,T,12.0
5722,0201,00,00,00,T,87.0
5723,0201,00,00,01,T,72.0
5724,0201,00,00,02,T,56.0
5725,0201,00,00,03,T,36.0
5726,0201,00,00,04,T,14.0
5727,0201,00,01,00,T,72.0
5728,0201,00,01,01,T,64.0
5729,0201,00,01,02,T,48.0
5730,0201,00,01,03,T,28.0
5731,0201,00,01,04,T,10.0
5732,0201,00,10,00,T,30.0
5733,0201,00,11,00,T,79.0
5734,0201,00,02,00,T,73.0
5735,0201,00,02,01,T,56.0
5736,0201,00,02,02,T,44.0
5737,0201,00,02,03,T,30.0
5738,0201,00,02,04,T,20.0
5739,0201,00,03,01,T,36.0
5740,0201,00,03,02,T,22.0
5741,0201,00,03,03,T,6.0
5742,0201,00,03,04,T,4.0
5743,0201,00,04,00,T,40.0
5744,0201,00,04,01,T,34.0
5745,0201,00,04,02,T,28.0
5746,0201,00,05,00,T,24.0
5747,0201,00,06,00,T,14.0
5748,0201,00,07,00,T,14.0
5749,0201,00,08,01,T,18.0
5750,0201,00,09,00,T,30.0
5751,0201,00,09,01,T,14.0
5752,0201,00,09,02,T,8.0
5753,0201,00,09,03,T,20.0
5754,0201,00,09,04,T,16.0
5755,0201,00,09,05,T,14.0
5756,0202,00,00,00,T,83.0
5757,0202,00,00,01,T,62.0
5758,0202,00,00,02,T,44.0
5759,0202,00,00,03,T,26.0
5760,0202,00,00,04,T,12.0
5761,0202,00,01,00,T,70.0
5762,0202,00,01,01,T,56.0
5763,0202,00,01,02,T,38.0
5764,0202,00,01,03,T,22.0
5765,0202,00,01,04,T,10.0
5766,0202,00,10,00,T,30.0
5767,0202,00,11,00,T,76.0
5768,0202,00,02,00,T,76.0
5769,0202,00,02,01,T,56.0
5770,0202,00,02,02,T,42.0
5771,0202,00,02,03,T,32.0
5772,0202,00,02,04,T,22.0
5773,0202,00,03,00,T,52.0
5774,0202,00,03,01,T,48.0
5775,0202,00,03,02,T,32.0
5776,0202,00,03,03,T,16.0
5777,0202,00,03,04,T,4.0
5778,0202,00,04,00,T,56.0
5779,0202,00,04,01,T,44.0
5780,0202,00,04,02,T,28.0
5781,0202,00,05,00,T,23.33
5782,0202,00,06,00,T,18.33
5783,0202,00,06,02,T,38.33
5784,0202,00,07,00,T,20.0
5785,0202,00,07,01,T,23.33
5786,0202,00,08,00,T,65.83
5787,0202,00,08,01,T,18.33
5788,0202,00,09,00,T,70.0
5789,0202,00,09,01,T,21.67
5790,0202,00,09,02,T,8.33
5791,0202,00,09,03,T,65.0
5792,0202,00,09,04,T,40.0
5793,0202,00,09,05,T,16.67
5794,0203,00,00,00,T,93.33
5795,0203,00,00,01,T,78.33
5796,0203,00,00,02,T,60.0
5797,0203,00,00,03,T,35.0
5798,0203,00,00,04,T,11.67
5799,0203,00,01,00,T,69.17
5800,0203,00,01,01,T,61.67
5801,0203,00,01,02,T,43.33
5802,0203,00,01,03,T,13.33
5803,0203,00,01,04,T,6.67
5804,0203,00,11,00,T,85.0
5805,0203,00,02,00,T,75.0
5806,0203,00,02,01,T,66.67
5807,0203,00,02,02,T,45.0
5808,0203,00,02,03,T,23.33
5809,0203,00,02,04,T,11.67
5810,0203,00,03,01,T,36.67
5811,0203,00,03,02,T,20.0
5812,0203,00,03,03,T,6.67
5813,0203,00,03,04,T,1.67
5814,0203,00,04,01,T,35.0
5815,0203,00,06,00,T,18.33
5816,0203,00,08,01,T,23.33
5817,0203,00,09,01,T,18.33
5818,0203,00,09,02,T,8.33
5819,0203,00,09,03,T,43.33
5820,0203,00,09,04,T,25.0
5821,0203,00,09,05,T,15.0
5822,0204,00,00,00,T,90.83
5823,0204,00,00,01,T,82.0
5824,0204,00,00,02,T,72.0
5825,0204,00,00,03,T,38.0
5826,0204,00,00,04,T,10.0
5827,0204,00,01,00,T,81.0
5828,0204,00,01,01,T,74.0
5829,0204,00,01,02,T,44.0
5830,0204,00,01,03,T,14.0
5831,0204,00,01,04,T,4.0
5832,0204,00,10,00,T,10.0
5833,0204,00,11,00,T,85.0
5834,0204,00,02,00,T,84.0
5835,0204,00,02,01,T,76.0
5836,0204,00,02,02,T,60.0
5837,0204,00,02,03,T,34.0
5838,0204,00,02,04,T,24.0
5839,0204,00,03,01,T,28.0
5840,0204,00,03,02,T,14.0
5841,0204,00,03,03,T,4.0
5842,0204,00,03,04,T,2.0
5843,0204,00,04,00,T,70.0
5844,0204,00,04,01,T,52.0
5845,0204,00,04,02,T,38.0
5846,0204,00,05,00,T,42.0
5847,0204,00,06,00,T,18.0
5848,0204,00,07,00,T,20.0
5849,0204,00,08,01,T,22.0
5850,0204,00,09,00,T,52.0
5851,0204,00,09,01,T,30.0
5852,0204,00,09,02,T,14.0
5853,0204,00,09,03,T,42.0
5854,0204,00,09,04,T,30.0
5855,0204,00,09,05,T,22.0
5856,0205,00,00,00,T,92.0
5857,0205,00,00,01,T,82.0
5858,0205,00,00,02,T,74.0
5859,0205,00,00,03,T,50.0
5860,0205,00,00,04,T,30.0
5861,0205,00,01,00,T,82.0
5862,0205,00,01,01,T,72.0
5863,0205,00,01,02,T,54.0
5864,0205,00,01,03,T,32.0
5865,0205,00,01,04,T,20.0
5866,0205,00,11,00,T,88.0
5867,0205,00,02,00,T,87.0
5868,0205,00,02,01,T,76.0
5869,0205,00,02,02,T,64.0
5870,0205,00,02,03,T,48.0
5871,0205,00,02,04,T,36.0
5872,0205,00,03,03,T,2.0
5873,0205,00,03,04,T,2.0
5874,0205,00,05,00,T,28.0
5875,0205,00,06,00,T,16.0
5876,0205,00,07,00,T,18.0
5877,0205,00,07,01,T,26.0
5878,0205,00,08,01,T,30.0
5879,0205,00,09,01,T,32.0
5880,0205,00,09,02,T,14.0
5881,0205,00,09,04,T,38.0
5882,0205,00,09,05,T,26.0
5883,0206,00,00,00,T,93.0
5884,0206,00,00,01,T,79.0
5885,0206,00,00,02,T,66.0
5886,0206,00,00,03,T,42.0
5887,0206,00,00,04,T,12.0
5888,0206,00,01,00,T,84.0
5889,0206,00,01,01,T,66.0
5890,0206,00,01,02,T,42.0
5891,0206,00,01,03,T,20.0
5892,0206,00,01,04,T,8.0
5893,0206,00,10,00,T,28.0
5894,0206,00,11,00,T,86.0
5895,0206,00,02,00,T,84.0
5896,0206,00,02,01,T,72.0
5897,0206,00,02,02,T,52.0
5898,0206,00,02,03,T,38.0
5899,0206,00,02,04,T,24.0
5900,0206,00,03,00,T,60.0
5901,0206,00,03,01,T,56.0
5902,0206,00,03,02,T,34.0
5903,0206,00,03,03,T,10.0
5904,0206,00,03,04,T,2.0
5905,0206,00,04,00,T,82.0
5906,0206,00,04,01,T,64.0
5907,0206,00,04,02,T,40.0
