,ID,TM,ME,PA,AE,SS
5673,199,0,4,1,T,29.0
5674,199,0,4,2,T,27.0
5675,199,0,6,0,T,19.0
5676,199,0,7,0,T,19.0
5677,199,0,7,1,T,23.0
5678,199,0,8,1,T,19.0
5679,199,0,9,1,T,19.0
5680,199,0,9,2,T,10.0
5681,199,0,9,4,T,26.0
5682,199,0,9,5,T,8.0
5683,200,0,0,0,T,88.0
5684,200,0,0,1,T,62.0
5685,200,0,0,2,T,48.0
5686,200,0,0,3,T,30.0
5687,200,0,0,4,T,16.0
5688,200,0,1,0,T,75.0
5689,200,0,1,1,T,57.0
5690,200,0,1,2,T,32.0
5691,200,0,1,3,T,18.0
5692,200,0,1,4,T,10.0
5693,200,0,10,0,T,32.5
5694,200,0,11,0,T,84.0
5695,200,0,2,0,T,74.0
5696,200,0,2,1,T,61.0
5697,200,0,2,2,T,49.0
5698,200,0,2,3,T,26.0
5699,200,0,2,4,T,18.0
5700,200,0,3,0,T,48.0
5701,200,0,3,1,T,42.0
5702,200,0,3,2,T,30.0
5703,200,0,3,3,T,14.0
5704,200,0,3,4,T,0.0
5705,200,0,4,0,T,59.0
5706,200,0,4,1,T,53.0
5707,200,0,4,2,T,35.0
5708,200,0,5,0,T,32.0
5709,200,0,6,0,T,21.0
5710,200,0,6,2,T,35.0
5711,200,0,7,0,T,21.0
5712,200,0,7,1,T,23.0
5713,200,0,8,0,T,44.0
5714,200,0,8,1,T,21.0
5715,200,0,9,0,T,29.0
5716,200,0,9,1,T,21.0
5717,200,0,9,2,T,12.0
5718,200,0,9,3,T,56.0
5719,200,0,9,4,T,32.0
5720,200,0,9,5,T,12.0
5721,201,0,0,0,T,87.0
5722,201,0,0,1,T,72.0
5723,201,0,0,2,T,56.0
5724,201,0,0,3,T,36.0
5725,201,0,0,4,T,12.0
5726,201,0,1,0,T,77.0
5727,201,0,1,1,T,69.0
5728,201,0,1,2,T,48.0
5729,201,0,1,3,T,28.0
5730,201,0,1,4,T,10.0
5731,201,0,10,0,T,25.0
5732,201,0,11,0,T,84.0
5733,201,0,2,0,T,78.0
5734,201,0,2,1,T,61.0
5735,201,0,2,2,T,49.0
5736,201,0,2,3,T,30.0
5737,201,0,2,4,T,20.0
5738,201,0,3,1,T,36.0
5739,201,0,3,2,T,22.0
5740,201,0,3,3,T,6.0
5741,201,0,3,4,T,0.0
5742,201,0,4,0,T,45.0
5743,201,0,4,1,T,41.0
5744,201,0,4,2,T,33.0
5745,201,0,5,0,T,34.0
5746,201,0,6,0,T,19.0
5747,201,0,7,0,T,19.0
5748,201,0,8,1,T,23.0
5749,201,0,9,0,T,35.0
5750,201,0,9,1,T,19.0
5751,201,0,9,2,T,8.0
5752,201,0,9,3,T,30.0
5753,201,0,9,4,T,26.0
5754,201,0,9,5,T,14.0
5755,202,0,0,0,T,83.0
5756,202,0,0,1,T,62.0
5757,202,0,0,2,T,44.0
5758,202,0,0,3,T,26.0
5759,202,0,0,4,T,10.0
5760,202,0,1,0,T,75.0
5761,202,0,1,1,T,61.0
5762,202,0,1,2,T,38.0
5763,202,0,1,3,T,22.0
5764,202,0,1,4,T,10.0
5765,202,0,10,0,T,25.0
5766,202,0,11,0,T,81.0
5767,202,0,2,0,T,76.0
5768,202,0,2,1,T,61.0
5769,202,0,2,2,T,47.0
5770,202,0,2,3,T,32.0
5771,202,0,2,4,T,22.0
5772,202,0,3,0,T,52.0
5773,202,0,3,1,T,48.0
5774,202,0,3,2,T,32.0
5775,202,0,3,3,T,16.0
5776,202,0,3,4,T,0.0
5777,202,0,4,0,T,61.0
5778,202,0,4,1,T,51.0
5779,202,0,4,2,T,33.0
5780,202,0,6,0,T,18.33
5781,202,0,6,2,T,33.33
5782,202,0,7,0,T,20.0
5783,202,0,7,1,T,23.33
5784,202,0,8,0,T,65.83
5785,202,0,8,1,T,18.33
5786,202,0,9,0,T,70.0
5787,202,0,9,1,T,21.67
5788,202,0,9,2,T,8.33
5789,202,0,9,3,T,65.0
5790,202,0,9,4,T,40.0
5791,202,0,9,5,T,16.67
5792,203,0,0,0,T,93.33
5793,203,0,0,1,T,78.33
5794,203,0,0,2,T,60.0
5795,203,0,0,3,T,35.0
5796,203,0,0,4,T,9.67
5797,203,0,1,0,T,69.17
5798,203,0,1,1,T,61.67
5799,203,0,1,2,T,43.33
5800,203,0,1,3,T,13.33
5801,203,0,1,4,T,6.67
5802,203,0,11,0,T,85.0
5803,203,0,2,0,T,75.0
5804,203,0,2,1,T,66.67
5805,203,0,2,2,T,45.0
5806,203,0,2,3,T,23.33
5807,203,0,2,4,T,11.67
5808,203,0,3,1,T,36.67
5809,203,0,3,2,T,20.0
5810,203,0,3,3,T,6.67
5811,203,0,3,4,T,0.0
5812,203,0,4,1,T,35.0
5813,203,0,6,0,T,18.33
5814,203,0,8,1,T,23.33
5815,203,0,9,1,T,18.33
5816,203,0,9,2,T,8.33
5817,203,0,9,3,T,43.33
5818,203,0,9,4,T,25.0
5819,203,0,9,5,T,15.0
5820,204,0,0,0,T,90.83
5821,204,0,0,1,T,82.0
5822,204,0,0,2,T,72.0
5823,204,0,0,3,T,38.0
5824,204,0,0,4,T,8.0
5825,204,0,1,0,T,81.0
5826,204,0,1,1,T,74.0
5827,204,0,1,2,T,44.0
5828,204,0,1,3,T,14.0
5829,204,0,1,4,T,4.0
5830,204,0,10,0,T,10.0
5831,204,0,11,0,T,85.0
5832,204,0,2,0,T,84.0
5833,204,0,2,1,T,76.0
5834,204,0,2,2,T,60.0
5835,204,0,2,3,T,34.0
5836,204,0,2,4,T,24.0
5837,204,0,3,1,T,28.0
5838,204,0,3,2,T,14.0
5839,204,0,3,3,T,4.0
5840,204,0,3,4,T,0.0
5841,204,0,4,0,T,70.0
5842,204,0,4,1,T,52.0
5843,204,0,4,2,T,38.0
5844,204,0,5,0,T,42.0
5845,204,0,6,0,T,18.0
5846,204,0,7,0,T,20.0
5847,204,0,8,1,T,22.0
5848,204,0,9,0,T,52.0
5849,204,0,9,1,T,30.0
5850,204,0,9,2,T,14.0
5851,204,0,9,3,T,42.0
5852,204,0,9,4,T,30.0
5853,204,0,9,5,T,22.0
5854,205,0,0,0,T,92.0
5855,205,0,0,1,T,82.0
5856,205,0,0,2,T,74.0
5857,205,0,0,3,T,50.0
5858,205,0,0,4,T,28.0
5859,205,0,1,0,T,82.0
5860,205,0,1,1,T,72.0
5861,205,0,1,2,T,54.0
5862,205,0,1,3,T,32.0
5863,205,0,1,4,T,20.0
5864,205,0,11,0,T,88.0
5865,205,0,2,0,T,87.0
5866,205,0,2,1,T,76.0
5867,205,0,2,2,T,64.0
5868,205,0,2,3,T,48.0
5869,205,0,2,4,T,36.0
5870,205,0,3,3,T,2.0
5871,205,0,3,4,T,0.0
5872,205,0,5,0,T,28.0
5873,205,0,6,0,T,16.0
5874,205,0,7,0,T,18.0
5875,205,0,7,1,T,26.0
5876,205,0,8,1,T,30.0
5877,205,0,9,1,T,32.0
5878,205,0,9,2,T,14.0
5879,205,0,9,4,T,38.0
5880,205,0,9,5,T,26.0
5881,206,0,0,0,T,93.0
5882,206,0,0,1,T,79.0
5883,206,0,0,2,T,66.0
5884,206,0,0,3,T,42.0
5885,206,0,0,4,T,10.0
5886,206,0,1,0,T,84.0
5887,206,0,1,1,T,66.0
5888,206,0,1,2,T,42.0
5889,206,0,1,3,T,20.0
5890,206,0,1,4,T,8.0
5891,206,0,10,0,T,28.0
5892,206,0,11,0,T,86.0
5893,206,0,2,0,T,84.0
5894,206,0,2,1,T,72.0
5895,206,0,2,2,T,52.0
5896,206,0,2,3,T,38.0
5897,206,0,2,4,T,24.0
5898,206,0,3,0,T,60.0
5899,206,0,3,1,T,56.0
5900,206,0,3,2,T,34.0
5901,206,0,3,3,T,10.0
5902,206,0,3,4,T,0.0
5903,206,0,4,0,T,82.0
5904,206,0,4,1,T,64.0
5905,206,0,4,2,T,40.0
5906,206,0,6,0,T,24.0
5907,206,0,7,1,T,28.0
5908,206,0,8,0,T,52.0
5909,206,0,8,1,T,28.0
5910,206,0,9,0,T,62.0
5911,206,0,9,1,T,48.0
5912,206,0,9,2,T,34.0
5913,206,0,9,3,T,60.0
5914,206,0,9,4,T,48.0
5915,206,0,9,5,T,20.0
5916,207,0,0,0,T,90.0
5917,207,0,0,1,T,76.0
5918,207,0,0,2,T,62.0
5919,207,0,0,3,T,38.0
5920,207,0,0,4,T,10.0
5921,207,0,1,0,T,80.0
5922,207,0,1,1,T,68.0
5923,207,0,1,2,T,46.0
5924,207,0,1,3,T,22.0
5925,207,0,1,4,T,10.0
5926,207,0,10,0,T,14.0
5927,207,0,11,0,T,84.0
5928,207,0,2,0,T,87.0
5929,207,0,2,1,T,73.0
5930,207,0,2,2,T,56.0
5931,207,0,2,3,T,38.0
5932,207,0,2,4,T,22.0
5933,207,0,3,1,T,30.0
5934,207,0,3,2,T,20.0
5935,207,0,3,3,T,8.0
5936,207,0,3,4,T,0.0
5937,207,0,4,0,T,56.0
5938,207,0,4,1,T,46.0
5939,207,0,4,2,T,36.0
5940,207,0,5,0,T,38.0
5941,207,0,6,0,T,22.0
5942,207,0,7,0,T,20.0
5943,207,0,7,1,T,30.0
5944,207,0,8,1,T,22.0
5945,207,0,9,1,T,18.0
5946,207,0,9,2,T,8.0
5947,207,0,9,3,T,38.0
5948,207,0,9,4,T,28.0
5949,207,0,9,5,T,18.0
5950,208,0,0,4,T,2.0
5951,208,0,1,1,T,62.0
5952,208,0,1,2,T,42.0
5953,208,0,1,3,T,22.0
5954,208,0,1,4,T,10.0
5955,208,0,11,0,T,83.0
5956,208,0,2,1,T,71.0
5957,208,0,2,2,T,52.0
5958,208,0,2,3,T,32.0
5959,208,0,2,4,T,20.0
5960,208,0,3,2,T,4.0
5961,208,0,3,3,T,2.0
5962,208,0,3,4,T,0.0
5963,208,0,6,0,T,18.0
5964,208,0,9,1,T,20.0
5965,208,0,9,2,T,10.0
5966,208,0,9,4,T,26.0
5967,208,0,9,5,T,12.0
5968,209,0,0,0,T,92.0
5969,209,0,0,1,T,82.0
5970,209,0,0,2,T,77.0
5971,209,0,0,3,T,54.0
5972,209,0,0,4,T,26.0
5973,209,0,1,0,T,80.0
5974,209,0,1,1,T,74.0
5975,209,0,1,2,T,66.0
5976,209,0,1,3,T,40.0
5977,209,0,1,4,T,28.0
5978,209,0,11,0,T,86.0
5979,209,0,2,0,T,86.0
5980,209,0,2,1,T,74.0
5981,209,0,2,2,T,64.0
5982,209,0,2,3,T,50.0
5983,209,0,2,4,T,36.0
5984,209,0,3,4,T,0.0
5985,209,0,6,0,T,24.0
5986,209,0,9,1,T,32.0
5987,209,0,9,2,T,8.0
5988,209,0,9,4,T,54.0
5989,209,0,9,5,T,26.0
5990,210,0,0,0,T,90.0
5991,210,0,0,1,T,66.0
5992,210,0,0,2,T,50.0
5993,210,0,0,3,T,28.0
5994,210,0,0,4,T,8.0
5995,210,0,1,0,T,79.0
5996,210,0,1,1,T,58.0
5997,210,0,1,2,T,38.0
5998,210,0,1,3,T,16.0
5999,210,0,1,4,T,8.0
6000,210,0,10,0,T,58.0
6001,210,0,11,0,T,84.0
6002,210,0,2,0,T,85.0
6003,210,0,2,1,T,64.0
6004,210,0,2,2,T,48.0
6005,210,0,2,3,T,26.0
6006,210,0,2,4,T,18.0
6007,210,0,3,0,T,50.0
6008,210,0,3,1,T,28.0
6009,210,0,3,2,T,10.0
6010,210,0,3,3,T,4.0
6011,210,0,3,4,T,0.0
6012,210,0,4,0,T,78.0
6013,210,0,4,1,T,78.0
6014,210,0,4,2,T,44.0
6015,210,0,5,0,T,30.0
6016,210,0,6,0,T,20.0
6017,210,0,7,0,T,12.0
6018,210,0,7,1,T,18.0
6019,210,0,8,0,T,68.0
6020,210,0,8,1,T,26.0
6021,210,0,9,0,T,34.0
6022,210,0,9,1,T,24.0
6023,210,0,9,2,T,10.0
6024,210,0,9,3,T,30.0
6025,210,0,9,4,T,12.0
6026,210,0,9,5,T,6.0
6027,211,0,0,0,T,89.0
6028,211,0,0,1,T,80.0
6029,211,0,0,2,T,70.0
6030,211,0,0,3,T,48.0
6031,211,0,0,4,T,20.0
6032,211,0,1,0,T,73.0
6033,211,0,1,1,T,68.0
6034,211,0,1,2,T,50.0
6035,211,0,1,3,T,30.0
6036,211,0,1,4,T,20.0
6037,211,0,10,0,T,16.0
6038,211,0,11,0,T,75.0
6039,211,0,2,0,T,82.0
6040,211,0,2,1,T,77.0
6041,211,0,2,2,T,56.0
6042,211,0,2,3,T,42.0
6043,211,0,2,4,T,30.0
6044,211,0,3,2,T,18.0
6045,211,0,3,3,T,4.0
6046,211,0,3,4,T,0.0
6047,211,0,6,0,T,20.0
6048,211,0,9,1,T,28.0
6049,211,0,9,2,T,10.0
6050,211,0,9,4,T,34.0
6051,211,0,9,5,T,24.0
6052,212,0,0,0,T,91.0
6053,212,0,0,1,T,82.0
6054,212,0,0,2,T,72.0
6055,212,0,0,3,T,40.0
6056,212,0,0,4,T,12.0
6057,212,0,1,0,T,82.0
6058,212,0,1,1,T,73.0
6059,212,0,1,2,T,56.0
6060,212,0,1,3,T,30.0
6061,212,0,1,4,T,18.0
6062,212,0,11,0,T,87.0
6063,212,0,2,0,T,84.0
6064,212,0,2,1,T,81.0
6065,212,0,2,2,T,62.0
6066,212,0,2,3,T,42.0
6067,212,0,2,4,T,32.0
6068,212,0,3,3,T,2.0
6069,212,0,3,4,T,0.0
6070,212,0,4,0,T,62.0
6071,212,0,4,1,T,44.0
6072,212,0,4,2,T,30.0
6073,212,0,6,0,T,28.0
6074,212,0,7,0,T,24.0
6075,212,0,8,1,T,30.0
6076,212,0,9,0,T,74.0
6077,212,0,9,1,T,34.0
6078,212,0,9,2,T,22.0
6079,212,0,9,3,T,36.0
6080,212,0,9,4,T,28.0
6081,212,0,9,5,T,18.0
6082,213,0,0,0,T,91.0
6083,213,0,0,1,T,68.0
6084,213,0,0,2,T,46.0
6085,213,0,0,3,T,26.0
6086,213,0,0,4,T,8.0
6087,213,0,1,0,T,81.0
6088,213,0,1,1,T,62.0
6089,213,0,1,2,T,36.0
6090,213,0,1,3,T,12.0
6091,213,0,1,4,T,6.0
6092,213,0,10,0,T,38.0
6093,213,0,11,0,T,87.0
6094,213,0,2,0,T,78.0
6095,213,0,2,1,T,60.0
6096,213,0,2,2,T,44.0
6097,213,0,2,3,T,30.0
6098,213,0,2,4,T,16.0
6099,213,0,3,0,T,48.0
6100,213,0,3,1,T,40.0
6101,213,0,3,2,T,18.0
6102,213,0,3,3,T,6.0
6103,213,0,3,4,T,0.0
6104,213,0,4,0,T,78.0
6105,213,0,4,1,T,70.0
6106,213,0,4,2,T,40.0
6107,213,0,5,0,T,34.0
6108,213,0,6,0,T,24.0
6109,213,0,6,2,T,35.0
6110,213,0,7,0,T,22.0
6111,213,0,8,0,T,66.0
6112,213,0,8,1,T,28.0
6113,213,0,9,0,T,40.0
6114,213,0,9,1,T,26.0
6115,213,0,9,2,T,12.0
6116,213,0,9,3,T,42.0
6117,213,0,9,4,T,26.0
6118,213,0,9,5,T,12.0
6119,214,0,0,0,T,90.0
6120,214,0,0,1,T,78.0
6121,214,0,0,2,T,66.0
6122,214,0,0,3,T,46.0
6123,214,0,0,4,T,22.0
6124,214,0,1,0,T,79.0
6125,214,0,1,1,T,72.0
6126,214,0,1,2,T,54.0
6127,214,0,1,3,T,32.0
6128,214,0,1,4,T,12.0
6129,214,0,10,0,T,32.0
6130,214,0,11,0,T,91.0
6131,214,0,2,0,T,85.0
6132,214,0,2,1,T,73.0
6133,214,0,2,2,T,60.0
6134,214,0,2,3,T,40.0
6135,214,0,2,4,T,28.0
6136,214,0,3,3,T,6.0
6137,214,0,3,4,T,0.0
6138,214,0,4,0,T,73.0
6139,214,0,4,1,T,56.0
6140,214,0,4,2,T,34.0
6141,214,0,5,0,T,38.0
6142,214,0,6,0,T,26.0
6143,214,0,7,0,T,24.0
6144,214,0,7,1,T,30.0
6145,214,0,9,0,T,52.0
6146,214,0,9,1,T,30.0
6147,214,0,9,2,T,14.0
6148,214,0,9,3,T,40.0
6149,214,0,9,4,T,28.0
6150,214,0,9,5,T,10.0
6151,215,0,0,4,T,12.0
6152,215,0,1,0,T,81.0
6153,215,0,1,1,T,70.0
6154,215,0,1,2,T,48.0
6155,215,0,1,3,T,26.0
6156,215,0,1,4,T,16.0
6157,215,0,10,0,T,14.0
6158,215,0,11,0,T,83.0
6159,215,0,2,0,T,88.0
6160,215,0,2,1,T,72.0
6161,215,0,2,2,T,56.0
6162,215,0,2,3,T,40.0
6163,215,0,2,4,T,28.0
6164,215,0,3,3,T,6.0
6165,215,0,3,4,T,0.0
6166,215,0,6,0,T,28.0
6167,215,0,8,1,T,30.0
6168,215,0,9,1,T,32.0
6169,215,0,9,2,T,18.0
6170,215,0,9,5,T,18.0
6171,216,0,0,0,T,89.0
6172,216,0,0,1,T,62.0
6173,216,0,0,2,T,56.0
6174,216,0,0,3,T,38.0
6175,216,0,0,4,T,14.0
6176,216,0,1,0,T,79.0
6177,216,0,1,1,T,66.0
6178,216,0,1,2,T,40.0
6179,216,0,1,3,T,20.0
6180,216,0,1,4,T,10.0
6181,216,0,10,0,T,16.0
6182,216,0,11,0,T,89.0
6183,216,0,2,0,T,80.0
6184,216,0,2,1,T,60.0
6185,216,0,2,2,T,42.0
6186,216,0,2,3,T,30.0
6187,216,0,2,4,T,18.0
6188,216,0,3,2,T,8.0
6189,216,0,3,3,T,4.0
6190,216,0,3,4,T,0.0
6191,216,0,4,0,T,38.0
6192,216,0,4,1,T,28.0
6193,216,0,4,2,T,24.0
6194,216,0,6,0,T,26.0
6195,216,0,7,0,T,22.0
6196,216,0,8,1,T,26.0
6197,216,0,9,1,T,28.0
6198,216,0,9,2,T,14.0
6199,216,0,9,3,T,72.0
6200,216,0,9,4,T,44.0
6201,216,0,9,5,T,42.0
6202,217,0,0,0,T,89.0
6203,217,0,0,1,T,79.0
6204,217,0,0,2,T,64.0
6205,217,0,0,3,T,42.0
6206,217,0,0,4,T,18.0
6207,217,0,1,0,T,80.0
6208,217,0,1,1,T,66.0
6209,217,0,1,2,T,44.0
6210,217,0,1,3,T,22.0
6211,217,0,1,4,T,10.0
6212,217,0,10,0,T,30.0
6213,217,0,11,0,T,88.0
6214,217,0,2,0,T,85.0
6215,217,0,2,1,T,68.0
6216,217,0,2,2,T,60.0
6217,217,0,2,3,T,42.0
6218,217,0,2,4,T,30.0
6219,217,0,3,1,T,46.0
6220,217,0,3,2,T,28.0
6221,217,0,3,3,T,6.0
6222,217,0,3,4,T,0.0
6223,217,0,4,0,T,52.0
6224,217,0,4,1,T,34.0
6225,217,0,4,2,T,22.0
6226,217,0,6,0,T,24.0
6227,217,0,7,1,T,24.0
6228,217,0,8,1,T,28.0
6229,217,0,9,0,T,70.0
6230,217,0,9,1,T,34.0
6231,217,0,9,2,T,16.0
6232,217,0,9,3,T,34.0
6233,217,0,9,4,T,22.0
6234,217,0,9,5,T,8.0
6235,218,0,0,0,T,89.0
6236,218,0,0,1,T,78.0
6237,218,0,0,2,T,64.0
6238,218,0,0,3,T,42.0
6239,218,0,0,4,T,16.0
6240,218,0,1,0,T,71.0
6241,218,0,1,1,T,64.0
6242,218,0,1,2,T,42.0
6243,218,0,1,3,T,22.0
6244,218,0,1,4,T,10.0
6245,218,0,10,0,T,18.0
6246,218,0,11,0,T,85.0
6247,218,0,2,0,T,84.0
6248,218,0,2,1,T,64.0
6249,218,0,2,2,T,46.0
6250,218,0,2,3,T,28.0
6251,218,0,2,4,T,18.0
6252,218,0,6,0,T,14.0
6253,218,0,9,1,T,20.0
6254,218,0,9,2,T,10.0
6255,218,0,9,3,T,40.0
6256,218,0,9,4,T,22.0
6257,218,0,9,5,T,16.0
6258,219,0,1,0,T,68.0
6259,219,0,1,1,T,48.0
6260,219,0,1,2,T,30.0
6261,219,0,1,3,T,16.0
6262,219,0,1,4,T,6.0
6263,219,0,10,0,T,6.0
6264,219,0,11,0,T,79.0
6265,219,0,2,0,T,78.0
6266,219,0,2,1,T,58.0
6267,219,0,2,2,T,42.0
6268,219,0,2,3,T,26.0
6269,219,0,2,4,T,18.0
6270,219,0,6,0,T,18.0
6271,219,0,7,0,T,18.0
6272,219,0,8,1,T,16.0
6273,219,0,9,1,T,12.0
6274,219,0,9,2,T,10.0
6275,219,0,9,4,T,18.0
6276,219,0,9,5,T,10.0
6277,220,0,0,0,T,90.0
6278,220,0,0,1,T,82.0
6279,220,0,0,2,T,72.0
6280,220,0,0,3,T,58.0
6281,220,0,0,4,T,34.0
6282,220,0,1,0,T,83.0
6283,220,0,1,1,T,77.0
6284,220,0,1,2,T,62.0
6285,220,0,1,3,T,40.0
6286,220,0,1,4,T,24.0
6287,220,0,10,0,T,22.0
6288,220,0,11,0,T,88.0
6289,220,0,2,0,T,83.0
6290,220,0,2,1,T,75.0
6291,220,0,2,2,T,62.0
6292,220,0,2,3,T,48.0
6293,220,0,2,4,T,34.0
6294,220,0,3,1,T,52.0
6295,220,0,3,2,T,40.0
6296,220,0,3,3,T,14.0
6297,220,0,3,4,T,0.0
6298,220,0,4,0,T,58.0
6299,220,0,4,1,T,48.0
6300,220,0,4,2,T,36.0
6301,220,0,5,0,T,44.0
6302,220,0,6,0,T,30.0
6303,220,0,8,1,T,26.0
6304,220,0,9,0,T,75.0
6305,220,0,9,1,T,34.0
6306,220,0,9,2,T,16.0
6307,220,0,9,3,T,72.0
6308,220,0,9,4,T,42.0
6309,220,0,9,5,T,32.0
6310,221,0,0,0,T,89.0
6311,221,0,0,1,T,76.0
6312,221,0,0,2,T,66.0
6313,221,0,0,3,T,40.0
6314,221,0,0,4,T,14.0
6315,221,0,1,0,T,73.0
6316,221,0,1,1,T,64.0
6317,221,0,1,2,T,50.0
6318,221,0,1,3,T,22.0
6319,221,0,1,4,T,12.0
6320,221,0,10,0,T,34.0
6321,221,0,11,0,T,78.0
6322,221,0,2,0,T,81.0
6323,221,0,2,1,T,66.0
6324,221,0,2,2,T,42.0
6325,221,0,2,3,T,34.0
6326,221,0,2,4,T,24.0
6327,221,0,3,0,T,54.0
6328,221,0,3,1,T,52.0
6329,221,0,3,2,T,30.0
6330,221,0,3,3,T,14.0
6331,221,0,3,4,T,0.0
6332,221,0,4,0,T,66.0
6333,221,0,4,1,T,54.0
6334,221,0,4,2,T,24.0
6335,221,0,6,0,T,20.0
6336,221,0,6,1,T,60.0
6337,221,0,6,2,T,43.0
6338,221,0,7,0,T,24.0
6339,221,0,7,1,T,22.0
6340,221,0,8,0,T,64.0
6341,221,0,8,1,T,24.0
6342,221,0,9,0,T,58.0
6343,221,0,9,1,T,32.0
6344,221,0,9,2,T,10.0
6345,221,0,9,3,T,70.0
6346,221,0,9,4,T,40.0
6347,221,0,9,5,T,18.0
6348,222,0,0,0,T,87.0
6349,222,0,0,1,T,64.0
6350,222,0,0,2,T,48.0
6351,222,0,0,3,T,32.0
6352,222,0,0,4,T,8.0
6353,222,0,1,0,T,70.0
6354,222,0,1,1,T,54.0
6355,222,0,1,2,T,38.0
6356,222,0,1,3,T,20.0
6357,222,0,1,4,T,8.0
6358,222,0,10,0,T,26.0
6359,222,0,11,0,T,68.0
6360,222,0,2,0,T,81.0
6361,222,0,2,1,T,66.0
6362,222,0,2,2,T,48.0
6363,222,0,2,3,T,34.0
6364,222,0,2,4,T,26.0
6365,222,0,3,4,T,0.0
6366,222,0,4,1,T,34.0
6367,222,0,4,2,T,28.0
6368,222,0,5,0,T,34.0
6369,222,0,6,0,T,30.0
6370,222,0,7,0,T,20.0
6371,222,0,7,1,T,24.0
6372,222,0,8,1,T,16.0
6373,222,0,9,1,T,18.0
6374,222,0,9,2,T,8.0
6375,222,0,9,4,T,24.0
6376,222,0,9,5,T,16.0
6377,223,0,0,0,T,89.0
6378,223,0,0,1,T,81.0
6379,223,0,0,2,T,78.0
6380,223,0,0,3,T,56.0
6381,223,0,0,4,T,22.0
6382,223,0,1,0,T,83.0
6383,223,0,1,1,T,79.0
6384,223,0,1,2,T,64.0
6385,223,0,1,3,T,32.0
6386,223,0,1,4,T,24.0
6387,223,0,11,0,T,89.0
6388,223,0,2,0,T,86.0
6389,223,0,2,1,T,73.0
6390,223,0,2,2,T,62.0
6391,223,0,2,3,T,44.0
6392,223,0,2,4,T,32.0
6393,223,0,3,2,T,18.0
6394,223,0,3,3,T,4.0
6395,223,0,3,4,T,0.0
6396,223,0,4,1,T,30.0
6397,223,0,4,2,T,34.0
6398,223,0,6,0,T,22.0
6399,223,0,9,1,T,24.0
6400,223,0,9,2,T,10.0
6401,223,0,9,4,T,28.0
6402,223,0,9,5,T,14.0
6403,224,0,0,0,T,88.0
6404,224,0,0,1,T,76.0
6405,224,0,0,2,T,58.0
6406,224,0,0,3,T,42.0
6407,224,0,0,4,T,12.0
6408,224,0,1,0,T,76.0
6409,224,0,1,1,T,64.0
6410,224,0,1,2,T,46.0
6411,224,0,1,3,T,20.0
6412,224,0,1,4,T,10.0
6413,224,0,10,0,T,34.0
6414,224,0,11,0,T,88.0
6415,224,0,2,0,T,85.0
6416,224,0,2,1,T,66.0
6417,224,0,2,2,T,52.0
6418,224,0,2,3,T,38.0
6419,224,0,2,4,T,26.0
6420,224,0,3,0,T,67.0
6421,224,0,3,1,T,58.0
6422,224,0,3,2,T,32.0
6423,224,0,3,3,T,14.0
6424,224,0,3,4,T,0.0
6425,224,0,4,0,T,82.0
6426,224,0,4,1,T,58.0
6427,224,0,4,2,T,30.0
6428,224,0,5,0,T,26.0
6429,224,0,6,0,T,18.0
6430,224,0,6,1,T,70.0
6431,224,0,6,2,T,49.0
6432,224,0,7,0,T,24.0
6433,224,0,7,1,T,22.0
6434,224,0,8,0,T,60.0
6435,224,0,8,1,T,26.0
6436,224,0,9,0,T,60.0
6437,224,0,9,1,T,30.0
6438,224,0,9,2,T,10.0
6439,224,0,9,3,T,50.0
6440,224,0,9,4,T,24.0
6441,224,0,9,5,T,10.0
6442,225,0,0,0,T,89.0
6443,225,0,0,1,T,68.0
6444,225,0,0,2,T,58.0
6445,225,0,0,3,T,32.0
6446,225,0,0,4,T,8.0
6447,225,0,1,0,T,68.0
6448,225,0,1,1,T,56.0
6449,225,0,1,2,T,36.0
6450,225,0,1,3,T,18.0
6451,225,0,1,4,T,10.0
6452,225,0,10,0,T,22.0
6453,225,0,11,0,T,89.0
6454,225,0,2,0,T,77.0
6455,225,0,2,1,T,64.0
6456,225,0,2,2,T,50.0
6457,225,0,2,3,T,32.0
6458,225,0,2,4,T,22.0
6459,225,0,3,1,T,40.0
6460,225,0,3,2,T,24.0
6461,225,0,3,3,T,12.0
6462,225,0,3,4,T,0.0
6463,225,0,4,0,T,72.0
6464,225,0,4,1,T,50.0
6465,225,0,4,2,T,34.0
6466,225,0,6,0,T,22.0
6467,225,0,7,0,T,18.0
6468,225,0,8,1,T,16.0
6469,225,0,9,0,T,46.0
6470,225,0,9,1,T,28.0
6471,225,0,9,2,T,6.0
6472,225,0,9,3,T,36.0
6473,225,0,9,4,T,20.0
6474,225,0,9,5,T,8.0
6475,226,0,0,1,T,56.0
6476,226,0,1,0,T,66.0
6477,226,0,1,1,T,52.0
6478,226,0,1,2,T,34.0
6479,226,0,1,3,T,18.0
6480,226,0,1,4,T,6.0
6481,226,0,10,0,T,14.0
6482,226,0,11,0,T,86.0
6483,226,0,2,0,T,85.0
6484,226,0,2,1,T,56.0
6485,226,0,2,2,T,40.0
6486,226,0,2,3,T,24.0
6487,226,0,2,4,T,18.0
6488,226,0,4,0,T,44.0
6489,226,0,4,1,T,30.0
6490,226,0,4,2,T,20.0
6491,226,0,6,0,T,16.0
6492,226,0,8,1,T,16.0
6493,226,0,9,2,T,4.0
6494,226,0,9,5,T,8.0
